municipio,year,week,idhm
sao jose de uba,2017,49,0.652
sao jose do vale do rio preto,2017,49,0.66
sao pedro da aldeia,2017,49,0.712
sao sebastiao do alto,2017,49,0.646
sapucaia,2017,49,0.59
saquarema,2017,49,0.709
seropedica,2017,49,0.713
silva jardim,2017,49,0.654
sumidouro,2017,49,0.611
tangua,2017,49,0.654
teresopolis,2017,49,0.73
trajano de moraes,2017,49,0.667
tres rios,2017,49,0.725
valenca,2017,49,0.623
varre-sai,2017,49,0.659
vassouras,2017,49,0.714
volta redonda,2017,49,0.771
angra dos reis,2017,50,0.724
aperibe,2017,50,0.692
araruama,2017,50,0.718
areal,2017,50,0.684
armacao dos buzios,2017,50,0.728
arraial do cabo,2017,50,0.733
barra do pirai,2017,50,0.733
barra mansa,2017,50,0.729
belford roxo,2017,50,0.684
bom jardim,2017,50,0.538
bom jesus do itabapoana,2017,50,0.732
cabo frio,2017,50,0.735
cachoeiras de macacu,2017,50,0.7
cambuci,2017,50,0.691
carapebus,2017,50,0.713
comendador levy gasparian,2017,50,0.685
campos dos goytacazes,2017,50,0.716
cantagalo,2017,50,0.631
cardoso moreira,2017,50,0.648
carmo,2017,50,0.696
casimiro de abreu,2017,50,0.726
conceicao de macabu,2017,50,0.712
cordeiro,2017,50,0.729
duas barras,2017,50,0.659
duque de caxias,2017,50,0.711
engenheiro paulo de frontin,2017,50,0.722
guapimirim,2017,50,0.698
iguaba grande,2017,50,0.761
itaborai,2017,50,0.693
itaguai,2017,50,0.715
italva,2017,50,0.688
itaocara,2017,50,0.713
itaperuna,2017,50,0.73
itatiaia,2017,50,0.737
japeri,2017,50,0.659
laje do muriae,2017,50,0.668
macae,2017,50,0.764
macuco,2017,50,0.703
mage,2017,50,0.709
mangaratiba,2017,50,0.753
marica,2017,50,0.765
mendes,2017,50,0.736
mesquita,2017,50,0.656
miguel pereira,2017,50,0.745
miracema,2017,50,0.713
natividade,2017,50,0.673
nilopolis,2017,50,0.753
niteroi,2017,50,0.837
nova friburgo,2017,50,0.745
nova iguacu,2017,50,0.713
paracambi,2017,50,0.72
paraiba do sul,2017,50,0.702
paraty,2017,50,0.693
paty do alferes,2017,50,0.671
petropolis,2017,50,0.745
pinheiral,2017,50,0.715
pirai,2017,50,0.708
porciuncula,2017,50,0.697
porto real,2017,50,0.713
quatis,2017,50,0.69
queimados,2017,50,0.68
quissama,2017,50,0.704
resende,2017,50,0.768
rio bonito,2017,50,0.71
rio claro,2017,50,0.683
rio das flores,2017,50,0.68
rio das ostras,2017,50,0.773
rio de janeiro,2017,50,0.799
santa maria madalena,2017,50,0.668
santo antonio de padua,2017,50,0.718
sao francisco de itabapoana,2017,50,0.639
sao fidelis,2017,50,0.691
sao goncalo,2017,50,0.739
sao joao da barra,2017,50,0.671
sao joao de meriti,2017,50,0.719
sao jose de uba,2017,50,0.652
sao jose do vale do rio preto,2017,50,0.66
sao pedro da aldeia,2017,50,0.712
sao sebastiao do alto,2017,50,0.646
sapucaia,2017,50,0.59
saquarema,2017,50,0.709
seropedica,2017,50,0.713
silva jardim,2017,50,0.654
sumidouro,2017,50,0.611
tangua,2017,50,0.654
teresopolis,2017,50,0.73
trajano de moraes,2017,50,0.667
tres rios,2017,50,0.725
valenca,2017,50,0.623
varre-sai,2017,50,0.659
vassouras,2017,50,0.714
volta redonda,2017,50,0.771
angra dos reis,2017,51,0.724
aperibe,2017,51,0.692
araruama,2017,51,0.718
areal,2017,51,0.684
armacao dos buzios,2017,51,0.728
arraial do cabo,2017,51,0.733
barra do pirai,2017,51,0.733
barra mansa,2017,51,0.729
belford roxo,2017,51,0.684
bom jardim,2017,51,0.538
bom jesus do itabapoana,2017,51,0.732
cabo frio,2017,51,0.735
cachoeiras de macacu,2017,51,0.7
cambuci,2017,51,0.691
carapebus,2017,51,0.713
comendador levy gasparian,2017,51,0.685
campos dos goytacazes,2017,51,0.716
cantagalo,2017,51,0.631
cardoso moreira,2017,51,0.648
carmo,2017,51,0.696
casimiro de abreu,2017,51,0.726
conceicao de macabu,2017,51,0.712
cordeiro,2017,51,0.729
duas barras,2017,51,0.659
duque de caxias,2017,51,0.711
engenheiro paulo de frontin,2017,51,0.722
guapimirim,2017,51,0.698
iguaba grande,2017,51,0.761
itaborai,2017,51,0.693
itaguai,2017,51,0.715
italva,2017,51,0.688
itaocara,2017,51,0.713
itaperuna,2017,51,0.73
itatiaia,2017,51,0.737
japeri,2017,51,0.659
laje do muriae,2017,51,0.668
macae,2017,51,0.764
macuco,2017,51,0.703
mage,2017,51,0.709
mangaratiba,2017,51,0.753
marica,2017,51,0.765
mendes,2017,51,0.736
mesquita,2017,51,0.656
miguel pereira,2017,51,0.745
miracema,2017,51,0.713
natividade,2017,51,0.673
nilopolis,2017,51,0.753
niteroi,2017,51,0.837
nova friburgo,2017,51,0.745
nova iguacu,2017,51,0.713
paracambi,2017,51,0.72
paraiba do sul,2017,51,0.702
paraty,2017,51,0.693
paty do alferes,2017,51,0.671
petropolis,2017,51,0.745
pinheiral,2017,51,0.715
pirai,2017,51,0.708
porciuncula,2017,51,0.697
porto real,2017,51,0.713
quatis,2017,51,0.69
queimados,2017,51,0.68
quissama,2017,51,0.704
resende,2017,51,0.768
rio bonito,2017,51,0.71
rio claro,2017,51,0.683
rio das flores,2017,51,0.68
rio das ostras,2017,51,0.773
rio de janeiro,2017,51,0.799
santa maria madalena,2017,51,0.668
santo antonio de padua,2017,51,0.718
sao francisco de itabapoana,2017,51,0.639
sao fidelis,2017,51,0.691
sao goncalo,2017,51,0.739
sao joao da barra,2017,51,0.671
sao joao de meriti,2017,51,0.719
sao jose de uba,2017,51,0.652
sao jose do vale do rio preto,2017,51,0.66
sao pedro da aldeia,2017,51,0.712
sao sebastiao do alto,2017,51,0.646
sapucaia,2017,51,0.59
saquarema,2017,51,0.709
seropedica,2017,51,0.713
silva jardim,2017,51,0.654
sumidouro,2017,51,0.611
tangua,2017,51,0.654
teresopolis,2017,51,0.73
trajano de moraes,2017,51,0.667
tres rios,2017,51,0.725
valenca,2017,51,0.623
varre-sai,2017,51,0.659
vassouras,2017,51,0.714
volta redonda,2017,51,0.771
angra dos reis,2017,52,0.724
aperibe,2017,52,0.692
araruama,2017,52,0.718
areal,2017,52,0.684
armacao dos buzios,2017,52,0.728
arraial do cabo,2017,52,0.733
barra do pirai,2017,52,0.733
barra mansa,2017,52,0.729
belford roxo,2017,52,0.684
bom jardim,2017,52,0.538
bom jesus do itabapoana,2017,52,0.732
cabo frio,2017,52,0.735
cachoeiras de macacu,2017,52,0.7
cambuci,2017,52,0.691
carapebus,2017,52,0.713
comendador levy gasparian,2017,52,0.685
campos dos goytacazes,2017,52,0.716
cantagalo,2017,52,0.631
cardoso moreira,2017,52,0.648
carmo,2017,52,0.696
casimiro de abreu,2017,52,0.726
conceicao de macabu,2017,52,0.712
cordeiro,2017,52,0.729
duas barras,2017,52,0.659
duque de caxias,2017,52,0.711
engenheiro paulo de frontin,2017,52,0.722
guapimirim,2017,52,0.698
iguaba grande,2017,52,0.761
itaborai,2017,52,0.693
itaguai,2017,52,0.715
italva,2017,52,0.688
itaocara,2017,52,0.713
itaperuna,2017,52,0.73
itatiaia,2017,52,0.737
japeri,2017,52,0.659
laje do muriae,2017,52,0.668
macae,2017,52,0.764
macuco,2017,52,0.703
mage,2017,52,0.709
mangaratiba,2017,52,0.753
marica,2017,52,0.765
mendes,2017,52,0.736
mesquita,2017,52,0.656
miguel pereira,2017,52,0.745
miracema,2017,52,0.713
natividade,2017,52,0.673
nilopolis,2017,52,0.753
niteroi,2017,52,0.837
nova friburgo,2017,52,0.745
nova iguacu,2017,52,0.713
paracambi,2017,52,0.72
paraiba do sul,2017,52,0.702
paraty,2017,52,0.693
paty do alferes,2017,52,0.671
petropolis,2017,52,0.745
pinheiral,2017,52,0.715
pirai,2017,52,0.708
porciuncula,2017,52,0.697
porto real,2017,52,0.713
quatis,2017,52,0.69
queimados,2017,52,0.68
quissama,2017,52,0.704
resende,2017,52,0.768
rio bonito,2017,52,0.71
rio claro,2017,52,0.683
rio das flores,2017,52,0.68
rio das ostras,2017,52,0.773
rio de janeiro,2017,52,0.799
santa maria madalena,2017,52,0.668
santo antonio de padua,2017,52,0.718
sao francisco de itabapoana,2017,52,0.639
sao fidelis,2017,52,0.691
sao goncalo,2017,52,0.739
sao joao da barra,2017,52,0.671
sao joao de meriti,2017,52,0.719
sao jose de uba,2017,52,0.652
sao jose do vale do rio preto,2017,52,0.66
sao pedro da aldeia,2017,52,0.712
sao sebastiao do alto,2017,52,0.646
sapucaia,2017,52,0.59
saquarema,2017,52,0.709
seropedica,2017,52,0.713
silva jardim,2017,52,0.654
sumidouro,2017,52,0.611
tangua,2017,52,0.654
teresopolis,2017,52,0.73
trajano de moraes,2017,52,0.667
tres rios,2017,52,0.725
valenca,2017,52,0.623
varre-sai,2017,52,0.659
vassouras,2017,52,0.714
volta redonda,2017,52,0.771
angra dos reis,2018,1,0.724
aperibe,2018,1,0.692
araruama,2018,1,0.718
areal,2018,1,0.684
armacao dos buzios,2018,1,0.728
arraial do cabo,2018,1,0.733
barra do pirai,2018,1,0.733
barra mansa,2018,1,0.729
belford roxo,2018,1,0.684
bom jardim,2018,1,0.538
bom jesus do itabapoana,2018,1,0.732
cabo frio,2018,1,0.735
cachoeiras de macacu,2018,1,0.7
cambuci,2018,1,0.691
carapebus,2018,1,0.713
comendador levy gasparian,2018,1,0.685
campos dos goytacazes,2018,1,0.716
cantagalo,2018,1,0.631
cardoso moreira,2018,1,0.648
carmo,2018,1,0.696
casimiro de abreu,2018,1,0.726
conceicao de macabu,2018,1,0.712
cordeiro,2018,1,0.729
duas barras,2018,1,0.659
duque de caxias,2018,1,0.711
engenheiro paulo de frontin,2018,1,0.722
guapimirim,2018,1,0.698
iguaba grande,2018,1,0.761
itaborai,2018,1,0.693
itaguai,2018,1,0.715
italva,2018,1,0.688
itaocara,2018,1,0.713
itaperuna,2018,1,0.73
itatiaia,2018,1,0.737
japeri,2018,1,0.659
laje do muriae,2018,1,0.668
macae,2018,1,0.764
macuco,2018,1,0.703
mage,2018,1,0.709
mangaratiba,2018,1,0.753
marica,2018,1,0.765
mendes,2018,1,0.736
mesquita,2018,1,0.656
miguel pereira,2018,1,0.745
miracema,2018,1,0.713
natividade,2018,1,0.673
nilopolis,2018,1,0.753
niteroi,2018,1,0.837
nova friburgo,2018,1,0.745
nova iguacu,2018,1,0.713
paracambi,2018,1,0.72
paraiba do sul,2018,1,0.702
paraty,2018,1,0.693
paty do alferes,2018,1,0.671
petropolis,2018,1,0.745
pinheiral,2018,1,0.715
pirai,2018,1,0.708
porciuncula,2018,1,0.697
porto real,2018,1,0.713
quatis,2018,1,0.69
queimados,2018,1,0.68
quissama,2018,1,0.704
resende,2018,1,0.768
rio bonito,2018,1,0.71
rio claro,2018,1,0.683
rio das flores,2018,1,0.68
rio das ostras,2018,1,0.773
rio de janeiro,2018,1,0.799
santa maria madalena,2018,1,0.668
santo antonio de padua,2018,1,0.718
sao francisco de itabapoana,2018,1,0.639
sao fidelis,2018,1,0.691
sao goncalo,2018,1,0.739
sao joao da barra,2018,1,0.671
sao joao de meriti,2018,1,0.719
sao jose de uba,2018,1,0.652
sao jose do vale do rio preto,2018,1,0.66
sao pedro da aldeia,2018,1,0.712
sao sebastiao do alto,2018,1,0.646
sapucaia,2018,1,0.59
saquarema,2018,1,0.709
seropedica,2018,1,0.713
silva jardim,2018,1,0.654
sumidouro,2018,1,0.611
tangua,2018,1,0.654
teresopolis,2018,1,0.73
trajano de moraes,2018,1,0.667
tres rios,2018,1,0.725
valenca,2018,1,0.623
varre-sai,2018,1,0.659
vassouras,2018,1,0.714
volta redonda,2018,1,0.771
angra dos reis,2018,2,0.724
aperibe,2018,2,0.692
araruama,2018,2,0.718
areal,2018,2,0.684
armacao dos buzios,2018,2,0.728
arraial do cabo,2018,2,0.733
barra do pirai,2018,2,0.733
barra mansa,2018,2,0.729
belford roxo,2018,2,0.684
bom jardim,2018,2,0.538
bom jesus do itabapoana,2018,2,0.732
cabo frio,2018,2,0.735
cachoeiras de macacu,2018,2,0.7
cambuci,2018,2,0.691
carapebus,2018,2,0.713
comendador levy gasparian,2018,2,0.685
campos dos goytacazes,2018,2,0.716
cantagalo,2018,2,0.631
cardoso moreira,2018,2,0.648
carmo,2018,2,0.696
casimiro de abreu,2018,2,0.726
conceicao de macabu,2018,2,0.712
cordeiro,2018,2,0.729
duas barras,2018,2,0.659
duque de caxias,2018,2,0.711
engenheiro paulo de frontin,2018,2,0.722
guapimirim,2018,2,0.698
iguaba grande,2018,2,0.761
itaborai,2018,2,0.693
itaguai,2018,2,0.715
italva,2018,2,0.688
itaocara,2018,2,0.713
itaperuna,2018,2,0.73
itatiaia,2018,2,0.737
japeri,2018,2,0.659
laje do muriae,2018,2,0.668
macae,2018,2,0.764
macuco,2018,2,0.703
mage,2018,2,0.709
mangaratiba,2018,2,0.753
marica,2018,2,0.765
mendes,2018,2,0.736
mesquita,2018,2,0.656
miguel pereira,2018,2,0.745
miracema,2018,2,0.713
natividade,2018,2,0.673
nilopolis,2018,2,0.753
niteroi,2018,2,0.837
nova friburgo,2018,2,0.745
nova iguacu,2018,2,0.713
paracambi,2018,2,0.72
paraiba do sul,2018,2,0.702
paraty,2018,2,0.693
paty do alferes,2018,2,0.671
petropolis,2018,2,0.745
pinheiral,2018,2,0.715
pirai,2018,2,0.708
porciuncula,2018,2,0.697
porto real,2018,2,0.713
quatis,2018,2,0.69
queimados,2018,2,0.68
quissama,2018,2,0.704
resende,2018,2,0.768
rio bonito,2018,2,0.71
rio claro,2018,2,0.683
rio das flores,2018,2,0.68
rio das ostras,2018,2,0.773
rio de janeiro,2018,2,0.799
santa maria madalena,2018,2,0.668
santo antonio de padua,2018,2,0.718
sao francisco de itabapoana,2018,2,0.639
sao fidelis,2018,2,0.691
sao goncalo,2018,2,0.739
sao joao da barra,2018,2,0.671
sao joao de meriti,2018,2,0.719
sao jose de uba,2018,2,0.652
sao jose do vale do rio preto,2018,2,0.66
sao pedro da aldeia,2018,2,0.712
sao sebastiao do alto,2018,2,0.646
sapucaia,2018,2,0.59
saquarema,2018,2,0.709
seropedica,2018,2,0.713
silva jardim,2018,2,0.654
sumidouro,2018,2,0.611
tangua,2018,2,0.654
teresopolis,2018,2,0.73
trajano de moraes,2018,2,0.667
tres rios,2018,2,0.725
valenca,2018,2,0.623
varre-sai,2018,2,0.659
vassouras,2018,2,0.714
volta redonda,2018,2,0.771
angra dos reis,2018,3,0.724
aperibe,2018,3,0.692
araruama,2018,3,0.718
areal,2018,3,0.684
armacao dos buzios,2018,3,0.728
arraial do cabo,2018,3,0.733
barra do pirai,2018,3,0.733
barra mansa,2018,3,0.729
belford roxo,2018,3,0.684
bom jardim,2018,3,0.538
bom jesus do itabapoana,2018,3,0.732
cabo frio,2018,3,0.735
cachoeiras de macacu,2018,3,0.7
cambuci,2018,3,0.691
carapebus,2018,3,0.713
comendador levy gasparian,2018,3,0.685
campos dos goytacazes,2018,3,0.716
cantagalo,2018,3,0.631
cardoso moreira,2018,3,0.648
carmo,2018,3,0.696
casimiro de abreu,2018,3,0.726
conceicao de macabu,2018,3,0.712
cordeiro,2018,3,0.729
duas barras,2018,3,0.659
duque de caxias,2018,3,0.711
engenheiro paulo de frontin,2018,3,0.722
guapimirim,2018,3,0.698
iguaba grande,2018,3,0.761
itaborai,2018,3,0.693
itaguai,2018,3,0.715
italva,2018,3,0.688
itaocara,2018,3,0.713
itaperuna,2018,3,0.73
itatiaia,2018,3,0.737
japeri,2018,3,0.659
laje do muriae,2018,3,0.668
macae,2018,3,0.764
macuco,2018,3,0.703
mage,2018,3,0.709
mangaratiba,2018,3,0.753
marica,2018,3,0.765
mendes,2018,3,0.736
mesquita,2018,3,0.656
miguel pereira,2018,3,0.745
miracema,2018,3,0.713
natividade,2018,3,0.673
nilopolis,2018,3,0.753
niteroi,2018,3,0.837
nova friburgo,2018,3,0.745
nova iguacu,2018,3,0.713
paracambi,2018,3,0.72
paraiba do sul,2018,3,0.702
paraty,2018,3,0.693
paty do alferes,2018,3,0.671
petropolis,2018,3,0.745
pinheiral,2018,3,0.715
pirai,2018,3,0.708
porciuncula,2018,3,0.697
porto real,2018,3,0.713
quatis,2018,3,0.69
queimados,2018,3,0.68
quissama,2018,3,0.704
resende,2018,3,0.768
rio bonito,2018,3,0.71
rio claro,2018,3,0.683
rio das flores,2018,3,0.68
rio das ostras,2018,3,0.773
rio de janeiro,2018,3,0.799
santa maria madalena,2018,3,0.668
santo antonio de padua,2018,3,0.718
sao francisco de itabapoana,2018,3,0.639
sao fidelis,2018,3,0.691
sao goncalo,2018,3,0.739
sao joao da barra,2018,3,0.671
sao joao de meriti,2018,3,0.719
sao jose de uba,2018,3,0.652
sao jose do vale do rio preto,2018,3,0.66
sao pedro da aldeia,2018,3,0.712
sao sebastiao do alto,2018,3,0.646
sapucaia,2018,3,0.59
saquarema,2018,3,0.709
seropedica,2018,3,0.713
silva jardim,2018,3,0.654
sumidouro,2018,3,0.611
tangua,2018,3,0.654
teresopolis,2018,3,0.73
trajano de moraes,2018,3,0.667
tres rios,2018,3,0.725
valenca,2018,3,0.623
varre-sai,2018,3,0.659
vassouras,2018,3,0.714
volta redonda,2018,3,0.771
angra dos reis,2018,4,0.724
aperibe,2018,4,0.692
araruama,2018,4,0.718
areal,2018,4,0.684
armacao dos buzios,2018,4,0.728
arraial do cabo,2018,4,0.733
barra do pirai,2018,4,0.733
barra mansa,2018,4,0.729
belford roxo,2018,4,0.684
bom jardim,2018,4,0.538
bom jesus do itabapoana,2018,4,0.732
cabo frio,2018,4,0.735
cachoeiras de macacu,2018,4,0.7
cambuci,2018,4,0.691
carapebus,2018,4,0.713
comendador levy gasparian,2018,4,0.685
campos dos goytacazes,2018,4,0.716
cantagalo,2018,4,0.631
cardoso moreira,2018,4,0.648
carmo,2018,4,0.696
casimiro de abreu,2018,4,0.726
conceicao de macabu,2018,4,0.712
cordeiro,2018,4,0.729
duas barras,2018,4,0.659
duque de caxias,2018,4,0.711
engenheiro paulo de frontin,2018,4,0.722
guapimirim,2018,4,0.698
iguaba grande,2018,4,0.761
itaborai,2018,4,0.693
itaguai,2018,4,0.715
italva,2018,4,0.688
itaocara,2018,4,0.713
itaperuna,2018,4,0.73
itatiaia,2018,4,0.737
japeri,2018,4,0.659
laje do muriae,2018,4,0.668
macae,2018,4,0.764
macuco,2018,4,0.703
mage,2018,4,0.709
mangaratiba,2018,4,0.753
marica,2018,4,0.765
mendes,2018,4,0.736
mesquita,2018,4,0.656
miguel pereira,2018,4,0.745
miracema,2018,4,0.713
natividade,2018,4,0.673
nilopolis,2018,4,0.753
niteroi,2018,4,0.837
nova friburgo,2018,4,0.745
nova iguacu,2018,4,0.713
paracambi,2018,4,0.72
paraiba do sul,2018,4,0.702
paraty,2018,4,0.693
paty do alferes,2018,4,0.671
petropolis,2018,4,0.745
pinheiral,2018,4,0.715
pirai,2018,4,0.708
porciuncula,2018,4,0.697
porto real,2018,4,0.713
quatis,2018,4,0.69
queimados,2018,4,0.68
quissama,2018,4,0.704
resende,2018,4,0.768
rio bonito,2018,4,0.71
rio claro,2018,4,0.683
rio das flores,2018,4,0.68
rio das ostras,2018,4,0.773
rio de janeiro,2018,4,0.799
santa maria madalena,2018,4,0.668
santo antonio de padua,2018,4,0.718
sao francisco de itabapoana,2018,4,0.639
sao fidelis,2018,4,0.691
sao goncalo,2018,4,0.739
sao joao da barra,2018,4,0.671
sao joao de meriti,2018,4,0.719
sao jose de uba,2018,4,0.652
sao jose do vale do rio preto,2018,4,0.66
sao pedro da aldeia,2018,4,0.712
sao sebastiao do alto,2018,4,0.646
sapucaia,2018,4,0.59
saquarema,2018,4,0.709
seropedica,2018,4,0.713
silva jardim,2018,4,0.654
sumidouro,2018,4,0.611
tangua,2018,4,0.654
teresopolis,2018,4,0.73
trajano de moraes,2018,4,0.667
tres rios,2018,4,0.725
valenca,2018,4,0.623
varre-sai,2018,4,0.659
vassouras,2018,4,0.714
volta redonda,2018,4,0.771
angra dos reis,2018,5,0.724
aperibe,2018,5,0.692
araruama,2018,5,0.718
areal,2018,5,0.684
armacao dos buzios,2018,5,0.728
arraial do cabo,2018,5,0.733
barra do pirai,2018,5,0.733
barra mansa,2018,5,0.729
belford roxo,2018,5,0.684
bom jardim,2018,5,0.538
bom jesus do itabapoana,2018,5,0.732
cabo frio,2018,5,0.735
cachoeiras de macacu,2018,5,0.7
cambuci,2018,5,0.691
carapebus,2018,5,0.713
comendador levy gasparian,2018,5,0.685
campos dos goytacazes,2018,5,0.716
cantagalo,2018,5,0.631
cardoso moreira,2018,5,0.648
carmo,2018,5,0.696
casimiro de abreu,2018,5,0.726
conceicao de macabu,2018,5,0.712
cordeiro,2018,5,0.729
duas barras,2018,5,0.659
duque de caxias,2018,5,0.711
engenheiro paulo de frontin,2018,5,0.722
guapimirim,2018,5,0.698
iguaba grande,2018,5,0.761
itaborai,2018,5,0.693
itaguai,2018,5,0.715
italva,2018,5,0.688
itaocara,2018,5,0.713
itaperuna,2018,5,0.73
itatiaia,2018,5,0.737
japeri,2018,5,0.659
laje do muriae,2018,5,0.668
macae,2018,5,0.764
macuco,2018,5,0.703
mage,2018,5,0.709
mangaratiba,2018,5,0.753
marica,2018,5,0.765
mendes,2018,5,0.736
mesquita,2018,5,0.656
miguel pereira,2018,5,0.745
miracema,2018,5,0.713
natividade,2018,5,0.673
nilopolis,2018,5,0.753
niteroi,2018,5,0.837
nova friburgo,2018,5,0.745
nova iguacu,2018,5,0.713
paracambi,2018,5,0.72
paraiba do sul,2018,5,0.702
paraty,2018,5,0.693
paty do alferes,2018,5,0.671
petropolis,2018,5,0.745
pinheiral,2018,5,0.715
pirai,2018,5,0.708
porciuncula,2018,5,0.697
porto real,2018,5,0.713
quatis,2018,5,0.69
queimados,2018,5,0.68
quissama,2018,5,0.704
resende,2018,5,0.768
rio bonito,2018,5,0.71
rio claro,2018,5,0.683
rio das flores,2018,5,0.68
rio das ostras,2018,5,0.773
rio de janeiro,2018,5,0.799
santa maria madalena,2018,5,0.668
santo antonio de padua,2018,5,0.718
sao francisco de itabapoana,2018,5,0.639
sao fidelis,2018,5,0.691
sao goncalo,2018,5,0.739
sao joao da barra,2018,5,0.671
sao joao de meriti,2018,5,0.719
sao jose de uba,2018,5,0.652
sao jose do vale do rio preto,2018,5,0.66
sao pedro da aldeia,2018,5,0.712
sao sebastiao do alto,2018,5,0.646
sapucaia,2018,5,0.59
saquarema,2018,5,0.709
seropedica,2018,5,0.713
silva jardim,2018,5,0.654
sumidouro,2018,5,0.611
tangua,2018,5,0.654
teresopolis,2018,5,0.73
trajano de moraes,2018,5,0.667
tres rios,2018,5,0.725
valenca,2018,5,0.623
varre-sai,2018,5,0.659
vassouras,2018,5,0.714
volta redonda,2018,5,0.771
angra dos reis,2018,6,0.724
aperibe,2018,6,0.692
araruama,2018,6,0.718
areal,2018,6,0.684
armacao dos buzios,2018,6,0.728
arraial do cabo,2018,6,0.733
barra do pirai,2018,6,0.733
barra mansa,2018,6,0.729
belford roxo,2018,6,0.684
bom jardim,2018,6,0.538
bom jesus do itabapoana,2018,6,0.732
cabo frio,2018,6,0.735
cachoeiras de macacu,2018,6,0.7
cambuci,2018,6,0.691
carapebus,2018,6,0.713
comendador levy gasparian,2018,6,0.685
campos dos goytacazes,2018,6,0.716
cantagalo,2018,6,0.631
cardoso moreira,2018,6,0.648
carmo,2018,6,0.696
casimiro de abreu,2018,6,0.726
conceicao de macabu,2018,6,0.712
cordeiro,2018,6,0.729
duas barras,2018,6,0.659
duque de caxias,2018,6,0.711
engenheiro paulo de frontin,2018,6,0.722
guapimirim,2018,6,0.698
iguaba grande,2018,6,0.761
itaborai,2018,6,0.693
itaguai,2018,6,0.715
italva,2018,6,0.688
itaocara,2018,6,0.713
itaperuna,2018,6,0.73
itatiaia,2018,6,0.737
japeri,2018,6,0.659
laje do muriae,2018,6,0.668
macae,2018,6,0.764
macuco,2018,6,0.703
mage,2018,6,0.709
mangaratiba,2018,6,0.753
marica,2018,6,0.765
mendes,2018,6,0.736
mesquita,2018,6,0.656
miguel pereira,2018,6,0.745
