municipio,year,week,rainfall
nilopolis,2012,15,24.449999999999996
nilopolis,2012,16,24.4166664
nilopolis,2012,17,24.3833324
nilopolis,2012,18,16.3233332
nilopolis,2012,19,16.96
nilopolis,2012,20,19.6
nilopolis,2012,21,14.98
nilopolis,2012,22,11.6600001
nilopolis,2012,23,12.2266669
nilopolis,2012,24,6.16
nilopolis,2012,25,7.5866668
nilopolis,2012,26,8.466666799999999
nilopolis,2012,27,7.3266662
nilopolis,2012,28,7.9933332
nilopolis,2012,29,8.680000000000001
nilopolis,2012,30,9.730000000000002
nilopolis,2012,31,7.706666500000001
nilopolis,2012,32,8.243333100000001
nilopolis,2012,33,6.743333100000001
nilopolis,2012,34,9.2433333
nilopolis,2012,35,9.5533332
nilopolis,2012,36,14.1166662
nilopolis,2012,37,14.156667
nilopolis,2012,38,15.1333337
nilopolis,2012,39,16.4266669
nilopolis,2012,40,19.74
nilopolis,2012,41,16.6066668
nilopolis,2012,42,15.1000002
nilopolis,2012,43,20.159999999999997
nilopolis,2012,44,20.44
nilopolis,2012,45,26.066666700000003
nilopolis,2012,46,28.3266669
nilopolis,2012,47,29.3766664
nilopolis,2012,48,28.683333
nilopolis,2012,49,25.9
nilopolis,2012,50,28.939999599999993
nilopolis,2012,51,33.896666399999994
nilopolis,2012,52,45.70666659999999
nilopolis,2013,1,40.9499996
nilopolis,2013,2,43.7466674
nilopolis,2013,3,47.226669
nilopolis,2013,4,48.113331
nilopolis,2013,5,34.839999000000006
nilopolis,2013,6,33.18000000000001
nilopolis,2013,7,36.3066655
nilopolis,2013,8,26.973332699999997
nilopolis,2013,9,33.15
nilopolis,2013,10,37.4033338
nilopolis,2013,11,38.5
nilopolis,2013,12,44.006668
nilopolis,2013,13,41.260002
nilopolis,2013,14,24.5
nilopolis,2013,15,24.459999999999997
nilopolis,2013,16,24.4233332
nilopolis,2013,17,24.3833324
nilopolis,2013,18,17.6666664
nilopolis,2013,19,16.3
nilopolis,2013,20,19.6
nilopolis,2013,21,15.64
nilopolis,2013,22,12.0533334
nilopolis,2013,23,12.2266669
nilopolis,2013,24,7.0266667
nilopolis,2013,25,7.2300001
nilopolis,2013,26,8.6566669
nilopolis,2013,27,7.3266662
nilopolis,2013,28,7.859999799999999
nilopolis,2013,29,8.47
nilopolis,2013,30,9.730000000000002
nilopolis,2013,31,7.833333200000001
nilopolis,2013,32,8.5433331
nilopolis,2013,33,6.743333100000001
nilopolis,2013,34,8.826666600000001
nilopolis,2013,35,8.9166666
nilopolis,2013,36,14.1166662
nilopolis,2013,37,14.1500002
nilopolis,2013,38,14.8100004
nilopolis,2013,39,16.4266669
nilopolis,2013,40,19.2666667
nilopolis,2013,41,17.390000099999998
nilopolis,2013,42,14.2566669
nilopolis,2013,43,20.159999999999997
nilopolis,2013,44,19.65
nilopolis,2013,45,25.690000000000005
nilopolis,2013,46,28.3266669
nilopolis,2013,47,29.1666665
nilopolis,2013,48,29.239999599999997
nilopolis,2013,49,25.9
nilopolis,2013,50,28.433333
nilopolis,2013,51,32.413332999999994
nilopolis,2013,52,39.82999999999999
nilopolis,2014,1,40.763333
nilopolis,2014,2,42.876667000000005
nilopolis,2014,3,47.226669
nilopolis,2014,4,47.986665
nilopolis,2014,5,36.973332
nilopolis,2014,6,33.18000000000001
nilopolis,2014,7,35.859999
nilopolis,2014,8,29.306665899999995
nilopolis,2014,9,30.659999899999995
nilopolis,2014,10,37.4033338
nilopolis,2014,11,38.3433334
nilopolis,2014,12,42.630001
nilopolis,2014,13,48.136669
nilopolis,2014,14,21.0
nilopolis,2014,15,24.469999999999995
nilopolis,2014,16,24.429999999999996
nilopolis,2014,17,24.3833324
nilopolis,2014,18,19.0099996
nilopolis,2014,19,15.64
nilopolis,2014,20,19.6
nilopolis,2014,21,16.3
nilopolis,2014,22,12.4466667
nilopolis,2014,23,12.2266669
nilopolis,2014,24,7.8933334
nilopolis,2014,25,6.8733334
nilopolis,2014,26,8.6566669
nilopolis,2014,27,7.5166663
nilopolis,2014,28,7.726666399999999
nilopolis,2014,29,8.26
nilopolis,2014,30,9.730000000000002
nilopolis,2014,31,7.959999900000001
nilopolis,2014,32,8.8433331
nilopolis,2014,33,6.743333100000001
nilopolis,2014,34,8.4099999
nilopolis,2014,35,8.280000000000001
nilopolis,2014,36,14.1166662
nilopolis,2014,37,14.1433334
nilopolis,2014,38,14.4866671
nilopolis,2014,39,16.4266669
nilopolis,2014,40,18.7933334
nilopolis,2014,41,18.1733334
nilopolis,2014,42,14.2566669
nilopolis,2014,43,19.3166667
nilopolis,2014,44,18.86
nilopolis,2014,45,25.690000000000005
nilopolis,2014,46,27.9500002
nilopolis,2014,47,28.9566666
nilopolis,2014,48,29.796666199999997
nilopolis,2014,49,25.9
nilopolis,2014,50,27.9266664
nilopolis,2014,51,30.929999599999995
nilopolis,2014,52,39.82999999999999
nilopolis,2015,1,23.5066664
nilopolis,2015,2,42.0066666
nilopolis,2015,3,47.226669
nilopolis,2015,4,47.859999
nilopolis,2015,5,39.106665
nilopolis,2015,6,33.18000000000001
nilopolis,2015,7,35.4133325
nilopolis,2015,8,31.639999099999997
nilopolis,2015,9,25.316666499999997
nilopolis,2015,10,40.2566671
nilopolis,2015,11,38.1866668
nilopolis,2015,12,41.253333999999995
nilopolis,2015,13,48.136669
nilopolis,2015,14,24.376667
nilopolis,2015,15,24.479999999999997
nilopolis,2015,16,24.429999999999996
nilopolis,2015,17,24.3899992
nilopolis,2015,18,20.3533328
nilopolis,2015,19,14.98
nilopolis,2015,20,19.6
nilopolis,2015,21,16.96
nilopolis,2015,22,12.84
nilopolis,2015,23,12.2266669
nilopolis,2015,24,8.7600001
nilopolis,2015,25,6.5166667
nilopolis,2015,26,8.6566669
nilopolis,2015,27,7.7066664
nilopolis,2015,28,7.593333
nilopolis,2015,29,8.26
nilopolis,2015,30,9.52
nilopolis,2015,31,8.086666600000001
nilopolis,2015,32,8.8433331
nilopolis,2015,33,7.043333100000002
nilopolis,2015,34,7.9933332
nilopolis,2015,35,9.660000000000002
nilopolis,2015,36,12.0999996
nilopolis,2015,37,14.1366666
nilopolis,2015,38,14.1633338
nilopolis,2015,39,16.4266669
nilopolis,2015,40,18.3200001
nilopolis,2015,41,18.9566667
nilopolis,2015,42,14.2566669
nilopolis,2015,43,18.4733334
nilopolis,2015,44,18.07
nilopolis,2015,45,25.690000000000005
nilopolis,2015,46,27.5733335
nilopolis,2015,47,28.7466667
nilopolis,2015,48,29.796666199999997
nilopolis,2015,49,26.4566666
nilopolis,2015,50,27.4199998
nilopolis,2015,51,29.446666199999996
nilopolis,2015,52,39.82999999999999
nilopolis,2016,1,41.1366662
nilopolis,2016,2,47.226669
nilopolis,2016,3,47.733333
nilopolis,2016,4,41.239998
nilopolis,2016,5,33.18000000000001
nilopolis,2016,6,34.966666000000004
nilopolis,2016,7,33.9733323
nilopolis,2016,8,19.9733331
nilopolis,2016,9,37.766667
nilopolis,2016,10,37.8733336
nilopolis,2016,11,38.5
nilopolis,2016,12,48.136669
nilopolis,2016,13,31.130001
nilopolis,2016,14,24.5
nilopolis,2016,15,24.429999999999996
nilopolis,2016,16,24.4033328
nilopolis,2016,17,23.0399992
nilopolis,2016,18,14.98
nilopolis,2016,19,18.28
nilopolis,2016,20,18.28
nilopolis,2016,21,14.98
nilopolis,2016,22,10.8733335
nilopolis,2016,23,10.493333500000002
nilopolis,2016,24,6.16
nilopolis,2016,25,8.3000002
nilopolis,2016,26,8.086666600000001
nilopolis,2016,27,7.3266662
nilopolis,2016,28,8.26
nilopolis,2016,29,9.1
nilopolis,2016,30,8.340000000000002
nilopolis,2016,31,8.8433331
nilopolis,2016,32,7.643333100000001
nilopolis,2016,33,7.1599998000000005
nilopolis,2016,34,9.660000000000002
nilopolis,2016,35,10.8266664
nilopolis,2016,36,14.123333
nilopolis,2016,37,14.1633338
nilopolis,2016,38,15.7800003
nilopolis,2016,39,17.3733335
nilopolis,2016,40,19.74
nilopolis,2016,41,15.040000199999998
nilopolis,2016,42,16.7866668
nilopolis,2016,43,20.159999999999997
nilopolis,2016,44,22.020000000000003
nilopolis,2016,45,26.8200001
nilopolis,2016,46,28.3266669
nilopolis,2016,47,29.796666199999997
nilopolis,2016,48,27.5699998
nilopolis,2016,49,26.4066666
nilopolis,2016,50,29.446666199999996
nilopolis,2016,51,36.86333319999999
nilopolis,2016,52,28.449999999999996
nilopolis,2017,1,41.1366662
nilopolis,2017,2,45.4866682
nilopolis,2017,3,47.480001
nilopolis,2017,4,48.113331
nilopolis,2017,5,30.573333000000005
nilopolis,2017,6,34.073333000000005
nilopolis,2017,7,36.3066655
nilopolis,2017,8,22.306666299999996
nilopolis,2017,9,38.1300002
nilopolis,2017,10,37.716667
nilopolis,2017,11,38.5
nilopolis,2017,12,46.760002
nilopolis,2017,13,34.506668000000005
nilopolis,2017,14,24.5
nilopolis,2017,15,24.44
nilopolis,2017,16,24.4099996
nilopolis,2017,17,24.3833324
nilopolis,2017,18,14.98
nilopolis,2017,19,17.62
nilopolis,2017,20,18.94
nilopolis,2017,21,14.98
nilopolis,2017,22,11.2666668
nilopolis,2017,23,11.360000200000002
nilopolis,2017,24,6.16
nilopolis,2017,25,7.9433335
nilopolis,2017,26,8.2766667
nilopolis,2017,27,7.3266662
nilopolis,2017,28,8.1266666
nilopolis,2017,29,8.890000000000002
nilopolis,2017,30,9.730000000000002
nilopolis,2017,31,7.5799998
nilopolis,2017,32,7.943333100000001
nilopolis,2017,33,6.743333100000001
nilopolis,2017,34,9.660000000000002
nilopolis,2017,35,10.1899998
nilopolis,2017,36,14.1166662
nilopolis,2017,37,14.1633338
nilopolis,2017,38,15.456667
nilopolis,2017,39,16.9000002
nilopolis,2017,40,19.74
nilopolis,2017,41,15.8233335
nilopolis,2017,42,15.943333499999998
nilopolis,2017,43,20.159999999999997
nilopolis,2017,44,21.230000000000004
nilopolis,2017,45,26.4433334
nilopolis,2017,46,28.3266669
nilopolis,2017,47,29.586666299999997
nilopolis,2017,48,28.1266664
nilopolis,2017,49,25.9
nilopolis,2017,50,29.446666199999996
nilopolis,2017,51,35.37999979999999
nilopolis,2017,52,40.01666659999999
nilopolis,2018,1,41.1366662
nilopolis,2018,2,44.6166678
nilopolis,2018,3,47.353335
nilopolis,2018,4,48.113331
nilopolis,2018,5,32.706666000000006
nilopolis,2018,6,33.626666500000006
nilopolis,2018,7,36.3066655
nilopolis,2018,8,24.639999499999995
nilopolis,2018,9,35.640000099999995
nilopolis,2018,10,37.5600004
nilopolis,2018,11,38.5
nilopolis,2018,12,45.383335
nilopolis,2018,13,37.883335
nilopolis,2018,14,24.5
nilopolis,2018,15,24.449999999999996
nilopolis,2018,16,24.4166664
nilopolis,2018,17,24.3833324
nilopolis,2018,18,16.3233332
nilopolis,2018,19,16.96
nilopolis,2018,20,19.6
nilopolis,2018,21,14.98
nilopolis,2018,22,11.6600001
nilopolis,2018,23,12.2266669
nilopolis,2018,24,6.16
nilopolis,2018,25,7.5866668
nilopolis,2018,26,8.466666799999999
nilopolis,2018,27,7.3266662
nilopolis,2018,28,7.9933332
nilopolis,2018,29,8.680000000000001
nilopolis,2018,30,9.730000000000002
nilopolis,2018,31,7.706666500000001
nilopolis,2018,32,8.243333100000001
nilopolis,2018,33,6.743333100000001
nilopolis,2018,34,9.2433333
nilopolis,2018,35,9.5533332
nilopolis,2018,36,14.116666200000001
nilopolis,2018,37,14.156667
nilopolis,2018,38,15.1333337
nilopolis,2018,39,16.4266669
nilopolis,2018,40,19.74
nilopolis,2018,41,16.6066668
nilopolis,2018,42,15.1000002
nilopolis,2018,43,20.159999999999997
nilopolis,2018,44,20.44
nilopolis,2018,45,26.066666700000003
nilopolis,2018,46,28.3266669
nilopolis,2018,47,29.3766664
nilopolis,2018,48,28.683333
nilopolis,2018,49,25.9
nilopolis,2018,50,28.939999599999993
nilopolis,2018,51,33.896666399999994
nilopolis,2018,52,39.82999999999999
nilopolis,2019,1,40.9499996
nilopolis,2019,2,43.7466674
nilopolis,2019,3,47.226669
nilopolis,2019,4,48.113331
nilopolis,2019,5,34.839999000000006
nilopolis,2019,6,33.18000000000001
nilopolis,2019,7,36.3066655
nilopolis,2019,8,26.973332699999997
nilopolis,2019,9,33.15
nilopolis,2019,10,37.4033338
nilopolis,2019,11,38.5
nilopolis,2019,12,44.006668
nilopolis,2019,13,41.260002
nilopolis,2019,14,24.5
nilopolis,2019,15,24.459999999999997
nilopolis,2019,16,24.4233332
nilopolis,2019,17,24.3833324
nilopolis,2019,18,17.6666664
nilopolis,2019,19,16.3
nilopolis,2019,20,19.6
nilopolis,2019,21,15.64
nilopolis,2019,22,12.0533334
nilopolis,2019,23,12.2266669
nilopolis,2019,24,7.0266667
nilopolis,2019,25,7.2300001
nilopolis,2019,26,8.6566669
nilopolis,2019,27,7.3266662
nilopolis,2019,28,7.859999799999999
nilopolis,2019,29,8.47
nilopolis,2019,30,9.730000000000002
nilopolis,2019,31,7.833333200000001
nilopolis,2019,32,8.5433331
nilopolis,2019,33,6.743333100000001
nilopolis,2019,34,8.826666600000001
nilopolis,2019,35,8.9166666
nilopolis,2019,36,14.1166662
nilopolis,2019,37,14.1500002
nilopolis,2019,38,14.8100004
nilopolis,2019,39,16.4266669
nilopolis,2019,40,19.2666667
nilopolis,2019,41,17.390000099999998
nilopolis,2019,42,14.2566669
nilopolis,2019,43,20.159999999999997
nilopolis,2019,44,19.65
nilopolis,2019,45,25.690000000000005
nilopolis,2019,46,28.3266669
nilopolis,2019,47,29.1666665
nilopolis,2019,48,29.239999599999997
nilopolis,2019,49,25.9
nilopolis,2019,50,28.433333
nilopolis,2019,51,32.413332999999994
nilopolis,2019,52,39.82999999999999
nilopolis,2020,1,29.383333
nilopolis,2020,2,42.876667000000005
nilopolis,2020,3,47.226669
nilopolis,2020,4,47.986665
nilopolis,2020,5,36.973332
nilopolis,2020,6,33.18000000000001
nilopolis,2020,7,35.859999
nilopolis,2020,8,29.306665899999995
nilopolis,2020,9,25.316666499999997
nilopolis,2020,10,37.4033338
nilopolis,2020,11,38.1866668
nilopolis,2020,12,41.253333999999995
nilopolis,2020,13,48.136669
nilopolis,2020,14,24.376667
nilopolis,2020,15,24.479999999999997
nilopolis,2020,16,24.429999999999996
nilopolis,2020,17,24.3899992
nilopolis,2020,18,20.3533328
nilopolis,2020,19,14.98
nilopolis,2020,20,19.6
nilopolis,2020,21,16.96
nilopolis,2020,22,12.84
nilopolis,2020,23,12.2266669
nilopolis,2020,24,8.7600001
nilopolis,2020,25,6.5166667
nilopolis,2020,26,8.6566669
nilopolis,2020,27,7.7066664
nilopolis,2020,28,7.593333
nilopolis,2020,29,8.26
nilopolis,2020,30,9.52
nilopolis,2020,31,8.086666600000001
nilopolis,2020,32,8.8433331
nilopolis,2020,33,7.043333100000002
nilopolis,2020,34,7.9933332
nilopolis,2020,35,9.660000000000002
nilopolis,2020,36,12.0999996
nilopolis,2020,37,14.1366666
nilopolis,2020,38,14.1633338
nilopolis,2020,39,16.4266669
nilopolis,2020,40,18.3200001
nilopolis,2020,41,18.9566667
nilopolis,2020,42,14.2566669
nilopolis,2020,43,18.4733334
nilopolis,2020,44,18.07
nilopolis,2020,45,25.690000000000005
nilopolis,2020,46,27.5733335
nilopolis,2020,47,28.7466667
nilopolis,2020,48,29.796666199999997
nilopolis,2020,49,26.4566666
nilopolis,2020,50,27.4199998
nilopolis,2020,51,29.446666199999996
nilopolis,2020,52,39.82999999999999
nilopolis,2021,1,41.1366662
nilopolis,2021,2,47.226669
nilopolis,2021,3,47.733333
nilopolis,2021,4,41.239998
nilopolis,2021,5,33.18000000000001
nilopolis,2021,6,34.966666000000004
nilopolis,2021,7,33.9733323
nilopolis,2021,8,19.9733331
nilopolis,2021,9,43.1100004
nilopolis,2021,10,38.0300002
nilopolis,2021,11,39.876667
nilopolis,2021,12,48.136669
nilopolis,2021,13,27.753334
nilopolis,2021,14,24.49
nilopolis,2021,15,24.429999999999996
nilopolis,2021,16,24.396666
nilopolis,2021,17,21.696666
nilopolis,2021,18,14.98
nilopolis,2021,19,18.94
nilopolis,2021,20,17.62
nilopolis,2021,21,14.98
nilopolis,2021,22,10.4800002
nilopolis,2021,23,9.6266668
nilopolis,2021,24,6.16
nilopolis,2021,25,8.6566669
nilopolis,2021,26,7.8966665
nilopolis,2021,27,7.4599996
nilopolis,2021,28,8.26
nilopolis,2021,29,9.310000000000002
nilopolis,2021,30,8.2133333
nilopolis,2021,31,8.8433331
nilopolis,2021,32,7.3433331000000015
nilopolis,2021,33,7.5766665
nilopolis,2021,34,9.660000000000002
nilopolis,2021,35,11.463333
nilopolis,2021,36,14.1299998
nilopolis,2021,37,14.1633338
nilopolis,2021,38,16.1033336
nilopolis,2021,39,17.8466668
nilopolis,2021,40,19.74
nilopolis,2021,41,14.2566669
nilopolis,2021,42,17.630000099999997
nilopolis,2021,43,17.279999999999998
nilopolis,2021,44,25.690000000000005
nilopolis,2021,45,27.1966668
nilopolis,2021,46,28.5366668
nilopolis,2021,47,29.796666199999997
nilopolis,2021,48,27.0133332
nilopolis,2021,49,26.913333199999997
nilopolis,2021,50,29.446666199999996
nilopolis,2021,51,38.34666659999999
nilopolis,2021,52,22.76
nilopolis,2022,1,41.1366662
nilopolis,2022,2,46.3566686
nilopolis,2022,3,47.606667
nilopolis,2022,4,48.113331
nilopolis,2022,5,28.440000000000005
nilopolis,2022,6,34.519999500000004
nilopolis,2022,7,36.3066655
nilopolis,2022,8,19.9733331
nilopolis,2022,9,40.6200003
nilopolis,2022,10,37.8733336
nilopolis,2022,11,38.5
nilopolis,2022,12,48.136669
nilopolis,2022,13,31.130001
nilopolis,2022,14,24.5
nilopolis,2022,15,24.429999999999996
nilopolis,2022,16,24.4033328
nilopolis,2022,17,23.0399992
nilopolis,2022,18,14.98
nilopolis,2022,19,18.28
nilopolis,2022,20,18.28
nilopolis,2022,21,14.98
nilopolis,2022,22,10.8733335
nilopolis,2022,23,10.493333500000002
nilopolis,2022,24,6.16
nilopolis,2022,25,8.3000002
nilopolis,2022,26,8.086666600000001
nilopolis,2022,27,7.3266662
nilopolis,2022,28,8.26
nilopolis,2022,29,9.1
nilopolis,2022,30,8.340000000000002
nilopolis,2022,31,8.8433331
nilopolis,2022,32,7.643333100000001
nilopolis,2022,33,7.1599998000000005
nilopolis,2022,34,9.660000000000002
nilopolis,2022,35,10.8266664
nilopolis,2022,36,14.123333
nilopolis,2022,37,14.1633338
nilopolis,2022,38,15.7800003
nilopolis,2022,39,17.3733335
nilopolis,2022,40,19.74
nilopolis,2022,41,15.040000199999998
nilopolis,2022,42,16.7866668
nilopolis,2022,43,20.159999999999997
nilopolis,2022,44,22.020000000000003
nilopolis,2022,45,26.8200001
nilopolis,2022,46,28.3266669
nilopolis,2022,47,29.796666199999997
nilopolis,2022,48,27.5699998
nilopolis,2022,49,26.4066666
nilopolis,2022,50,29.446666199999996
nilopolis,2022,51,36.86333319999999
nilopolis,2022,52,40.20333319999999
nilopolis,2023,1,41.1366662
nilopolis,2023,2,45.4866682
nilopolis,2023,3,47.480001
nilopolis,2023,4,48.113331
nilopolis,2023,5,30.573333000000005
nilopolis,2023,6,34.073333000000005
nilopolis,2023,7,36.3066655
nilopolis,2023,8,22.306666299999996
nilopolis,2023,9,38.1300002
nilopolis,2023,10,37.716667
nilopolis,2023,11,38.5
nilopolis,2023,12,46.760002
nilopolis,2023,13,34.506668000000005
nilopolis,2023,14,24.5
nilopolis,2023,15,24.44
nilopolis,2023,16,24.4099996
nilopolis,2023,17,24.3833324
nilopolis,2023,18,14.98
nilopolis,2023,19,17.62
nilopolis,2023,20,18.94
nilopolis,2023,21,14.98
nilopolis,2023,22,11.2666668
nilopolis,2023,23,11.360000200000002
nilopolis,2023,24,6.16
nilopolis,2023,25,7.9433335
nilopolis,2023,26,8.2766667
nilopolis,2023,27,7.3266662
nilopolis,2023,28,8.1266666
nilopolis,2023,29,8.890000000000002
nilopolis,2023,30,9.730000000000002
nilopolis,2023,31,7.5799998
nilopolis,2023,32,7.943333100000001
nilopolis,2023,33,6.743333100000001
nilopolis,2023,34,9.660000000000002
nilopolis,2023,35,10.1899998
nilopolis,2023,36,14.1166662
nilopolis,2023,37,14.1633338
nilopolis,2023,38,15.456667
nilopolis,2023,39,16.9000002
nilopolis,2023,40,19.74
nilopolis,2023,41,15.8233335
nilopolis,2023,42,15.943333499999998
nilopolis,2023,43,20.159999999999997
nilopolis,2023,44,21.230000000000004
nilopolis,2023,45,26.4433334
nilopolis,2023,46,28.3266669
nilopolis,2023,47,29.586666299999997
nilopolis,2023,48,28.1266664
nilopolis,2023,49,25.9
nilopolis,2023,50,29.446666199999996
nilopolis,2023,51,35.37999979999999
nilopolis,2023,52,40.01666659999999
nilopolis,2024,1,46.8266662
nilopolis,2024,2,44.6166678
nilopolis,2024,3,47.353335
nilopolis,2024,4,48.113331
nilopolis,2024,5,32.706666000000006
nilopolis,2024,6,33.626666500000006
nilopolis,2024,7,36.3066655
nilopolis,2024,8,24.639999499999995
nilopolis,2024,9,30.296666699999996
nilopolis,2024,10,37.4033338
nilopolis,2024,11,38.5
nilopolis,2024,12,44.006668
nilopolis,2024,13,41.260002
nilopolis,2024,14,24.5
nilopolis,2024,15,24.459999999999997
nilopolis,2024,16,24.4233332
nilopolis,2024,17,24.3833324
nilopolis,2024,18,17.6666664
nilopolis,2024,19,16.3
nilopolis,2024,20,19.6
nilopolis,2024,21,15.64
nilopolis,2024,22,12.0533334
nilopolis,2024,23,12.2266669
nilopolis,2024,24,7.0266667
nilopolis,2024,25,7.2300001
nilopolis,2024,26,8.6566669
nilopolis,2024,27,7.3266662
nilopolis,2024,28,7.859999799999999
nilopolis,2024,29,8.47
nilopolis,2024,30,9.730000000000002
nilopolis,2024,31,7.833333200000001
nilopolis,2024,32,8.5433331
nilopolis,2024,33,6.743333100000001
nilopolis,2024,34,8.826666600000001
nilopolis,2024,35,8.9166666
nilopolis,2024,36,14.1166662
nilopolis,2024,37,14.1500002
nilopolis,2024,38,14.8100004
nilopolis,2024,39,16.4266669
nilopolis,2024,40,19.2666667
nilopolis,2024,41,17.390000099999998
nilopolis,2024,42,14.2566669
nilopolis,2024,43,20.159999999999997
nilopolis,2024,44,19.65
nilopolis,2024,45,25.690000000000005
nilopolis,2024,46,28.3266669
nilopolis,2024,47,29.1666665
nilopolis,2024,48,29.239999599999997
nilopolis,2024,49,25.9
nilopolis,2024,50,28.433333
nilopolis,2024,51,32.413332999999994
nilopolis,2024,52,39.82999999999999
nilopolis,2025,1,29.383333
nilopolis,2025,2,42.876667000000005
nilopolis,2025,3,47.226669
nilopolis,2025,4,47.986665
nilopolis,2025,5,36.973332
nilopolis,2025,6,33.18000000000001
nilopolis,2025,7,35.859999
nilopolis,2025,8,29.306665899999995
nilopolis,2025,9,30.659999899999995
nilopolis,2025,10,37.4033338
nilopolis,2025,11,38.3433334
nilopolis,2025,12,42.630001
nilopolis,2025,13,48.136669
nilopolis,2025,14,21.0
nilopolis,2025,15,24.469999999999995
nilopolis,2025,16,24.429999999999996
nilopolis,2025,17,24.3833324
nilopolis,2025,18,19.0099996
nilopolis,2025,19,15.64
nilopolis,2025,20,19.6
nilopolis,2025,21,16.3
nilopolis,2025,22,12.4466667
nilopolis,2025,23,12.2266669
nilopolis,2025,24,7.8933334
nilopolis,2025,25,6.8733334
nilopolis,2025,26,8.6566669
nilopolis,2025,27,7.5166663
nilopolis,2025,28,7.726666399999999
nilopolis,2025,29,8.26
nilopolis,2025,30,9.730000000000002
nilopolis,2025,31,7.959999900000001
nilopolis,2025,32,8.8433331
nilopolis,2025,33,6.743333100000001
nilopolis,2025,34,8.4099999
nilopolis,2025,35,8.280000000000001
nilopolis,2025,36,14.1166662
nilopolis,2025,37,14.1433334
nilopolis,2025,38,14.4866671
nilopolis,2025,39,16.4266669
nilopolis,2025,40,18.7933334
nilopolis,2025,41,18.1733334
nilopolis,2025,42,14.2566669
nilopolis,2025,43,19.3166667
nilopolis,2025,44,18.86
nilopolis,2025,45,25.690000000000005
nilopolis,2025,46,27.950000199999998
nilopolis,2025,47,28.9566666
nilopolis,2025,48,29.796666199999997
nilopolis,2025,49,25.9
nilopolis,2025,50,27.926666400000002
nilopolis,2025,51,30.929999599999995
nilopolis,2025,52,39.82999999999999
niteroi,2010,1,42.9391669
niteroi,2010,2,45.045
niteroi,2010,3,47.34833199999999
niteroi,2010,4,42.064998
niteroi,2010,5,30.0591662
niteroi,2010,6,34.949166999999996
niteroi,2010,7,35.942500800000005
niteroi,2010,8,19.897500000000004
niteroi,2010,9,41.07
niteroi,2010,10,36.411666
niteroi,2010,11,38.5008324
niteroi,2010,12,46.4158338
niteroi,2010,13,29.4383332
niteroi,2010,14,28.050833
niteroi,2010,15,26.5008338
niteroi,2010,16,30.700834299999997
niteroi,2010,17,27.950834300000004
niteroi,2010,18,16.8758338
niteroi,2010,19,20.3358334
niteroi,2010,20,19.4174998
niteroi,2010,21,17.424166200000002
niteroi,2010,22,14.7700002
niteroi,2010,23,13.9966667
niteroi,2010,24,9.6833331
niteroi,2010,25,13.6908324
niteroi,2010,26,14.8308328
niteroi,2010,27,15.900833
niteroi,2010,28,17.1908324
niteroi,2010,29,16.190832399999998
niteroi,2010,30,12.9533327
niteroi,2010,31,11.7191669
niteroi,2010,32,9.4900004
niteroi,2010,33,8.981667
niteroi,2010,34,9.94
niteroi,2010,35,13.949166
niteroi,2010,36,16.3674996
niteroi,2010,37,13.4341676
niteroi,2010,38,20.1491666
niteroi,2010,39,21.8058332
niteroi,2010,40,22.5225
niteroi,2010,41,16.0125
niteroi,2010,42,19.3225
niteroi,2010,43,18.69
niteroi,2010,44,36.7616662
niteroi,2010,45,36.451665799999994
niteroi,2010,46,36.1483323
niteroi,2010,47,35.7233331
niteroi,2010,48,32.4358326
niteroi,2010,49,33.514165999999996
niteroi,2010,50,39.497499999999995
niteroi,2010,51,46.4674984
niteroi,2010,52,27.2166656
niteroi,2011,1,42.9391669
niteroi,2011,2,44.7441667
niteroi,2011,3,46.772499
niteroi,2011,4,49.075830999999994
niteroi,2011,5,25.7649996
niteroi,2011,6,33.7266668
niteroi,2011,7,38.61666760000001
niteroi,2011,8,19.897500000000004
niteroi,2011,9,38.857499999999995
niteroi,2011,10,36.1549995
niteroi,2011,11,37.1816655
niteroi,2011,12,46.4158338
niteroi,2011,13,32.025
niteroi,2011,14,28.3091662
niteroi,2011,15,26.5008338
niteroi,2011,16,29.8608342
niteroi,2011,17,30.1658344
niteroi,2011,18,16.8758338
niteroi,2011,19,19.759166800000003
niteroi,2011,20,19.9158332
niteroi,2011,21,17.424166200000002
niteroi,2011,22,14.7975001
niteroi,2011,23,15.0750001
niteroi,2011,24,9.6833331
niteroi,2011,25,13.1183325
niteroi,2011,26,14.5458327
niteroi,2011,27,15.6858331
niteroi,2011,28,17.1908324
niteroi,2011,29,16.3908324
niteroi,2011,30,13.5349992
niteroi,2011,31,11.7191669
niteroi,2011,32,9.935833700000002
niteroi,2011,33,8.7900004
niteroi,2011,34,9.94
niteroi,2011,35,12.863332799999998
niteroi,2011,36,16.954166
niteroi,2011,37,13.4341676
niteroi,2011,38,19.0300001
niteroi,2011,39,21.6266665
niteroi,2011,40,22.5225
niteroi,2011,41,16.9425
niteroi,2011,42,18.495
niteroi,2011,43,21.804999999999996
niteroi,2011,44,31.5099996
niteroi,2011,45,36.529165899999995
niteroi,2011,46,36.219165499999995
niteroi,2011,47,35.7233331
niteroi,2011,48,33.0933327
niteroi,2011,49,32.3174992
niteroi,2011,50,39.497499999999995
niteroi,2011,51,45.305831999999995
niteroi,2011,52,46.2891654
niteroi,2012,1,42.9391669
niteroi,2012,2,44.4433334
niteroi,2012,3,46.19666599999999
