municipio,year,week,population
miracema,2023,2,27154
natividade,2023,2,9250
nilopolis,2023,2,162693
niteroi,2023,2,515317
nova friburgo,2023,2,191158
nova iguacu,2023,2,823302
paracambi,2023,2,52683
paraiba do sul,2023,2,44518
paraty,2023,2,43680
paty do alferes,2023,2,27858
petropolis,2023,2,306678
pinheiral,2023,2,25364
pirai,2023,2,29545
porciuncula,2023,2,18960
porto real,2023,2,19974
quatis,2023,2,14435
queimados,2023,2,151335
quissama,2023,2,25126
resende,2023,2,132312
rio bonito,2023,2,60573
rio claro,2023,2,18605
rio das flores,2023,2,9344
rio das ostras,2023,2,155193
rio de janeiro,2023,2,6747815
santa maria madalena,2023,2,10392
santo antonio de padua,2023,2,42594
sao francisco de itabapoana,2023,2,42210
sao fidelis,2023,2,38710
sao goncalo,2023,2,1091737
sao joao da barra,2023,2,36423
sao joao de meriti,2023,2,472906
sao jose de uba,2023,2,7206
sao jose do vale do rio preto,2023,2,21916
sao pedro da aldeia,2023,2,106049
sao sebastiao do alto,2023,2,9387
sapucaia,2023,2,6009
saquarema,2023,2,90583
seropedica,2023,2,83092
silva jardim,2023,2,21774
sumidouro,2023,2,15667
tangua,2023,2,34610
teresopolis,2023,2,184240
trajano de moraes,2023,2,10640
tres rios,2023,2,82142
valenca,2023,2,97233
varre-sai,2023,2,11106
vassouras,2023,2,37083
volta redonda,2023,2,273988
angra dos reis,2023,3,207044
aperibe,2023,3,11901
araruama,2023,3,134293
areal,2023,3,12669
armacao dos buzios,2023,3,34477
arraial do cabo,2023,3,30593
barra do pirai,2023,3,100764
barra mansa,2023,3,184833
belford roxo,2023,3,513118
bom jardim,2023,3,41822
bom jesus do itabapoana,2023,3,37203
cabo frio,2023,3,230378
cachoeiras de macacu,2023,3,59303
cambuci,2023,3,15514
carapebus,2023,3,16586
comendador levy gasparian,2023,3,8576
campos dos goytacazes,2023,3,511168
cantagalo,2023,3,4551
cardoso moreira,2023,3,12821
carmo,2023,3,19030
casimiro de abreu,2023,3,45041
conceicao de macabu,2023,3,23398
cordeiro,2023,3,22041
duas barras,2023,3,11528
duque de caxias,2023,3,924624
engenheiro paulo de frontin,2023,3,14071
guapimirim,2023,3,61388
iguaba grande,2023,3,28837
itaborai,2023,3,242543
itaguai,2023,3,134819
italva,2023,3,15299
itaocara,2023,3,23222
itaperuna,2023,3,103800
itatiaia,2023,3,32064
japeri,2023,3,105548
laje do muriae,2023,3,7326
macae,2023,3,261501
macuco,2023,3,5623
mage,2023,3,246433
mangaratiba,2023,3,45220
marica,2023,3,164504
mendes,2023,3,18648
mesquita,2023,3,5546
miguel pereira,2023,3,25581
miracema,2023,3,27154
natividade,2023,3,9250
nilopolis,2023,3,162693
niteroi,2023,3,515317
nova friburgo,2023,3,191158
nova iguacu,2023,3,823302
paracambi,2023,3,52683
paraiba do sul,2023,3,44518
paraty,2023,3,43680
paty do alferes,2023,3,27858
petropolis,2023,3,306678
pinheiral,2023,3,25364
pirai,2023,3,29545
porciuncula,2023,3,18960
porto real,2023,3,19974
quatis,2023,3,14435
queimados,2023,3,151335
quissama,2023,3,25126
resende,2023,3,132312
rio bonito,2023,3,60573
rio claro,2023,3,18605
rio das flores,2023,3,9344
rio das ostras,2023,3,155193
rio de janeiro,2023,3,6747815
santa maria madalena,2023,3,10392
santo antonio de padua,2023,3,42594
sao francisco de itabapoana,2023,3,42210
sao fidelis,2023,3,38710
sao goncalo,2023,3,1091737
sao joao da barra,2023,3,36423
sao joao de meriti,2023,3,472906
sao jose de uba,2023,3,7206
sao jose do vale do rio preto,2023,3,21916
sao pedro da aldeia,2023,3,106049
sao sebastiao do alto,2023,3,9387
sapucaia,2023,3,6009
saquarema,2023,3,90583
seropedica,2023,3,83092
silva jardim,2023,3,21774
sumidouro,2023,3,15667
tangua,2023,3,34610
teresopolis,2023,3,184240
trajano de moraes,2023,3,10640
tres rios,2023,3,82142
valenca,2023,3,97233
varre-sai,2023,3,11106
vassouras,2023,3,37083
volta redonda,2023,3,273988
angra dos reis,2023,4,207044
aperibe,2023,4,11901
araruama,2023,4,134293
areal,2023,4,12669
armacao dos buzios,2023,4,34477
arraial do cabo,2023,4,30593
barra do pirai,2023,4,100764
barra mansa,2023,4,184833
belford roxo,2023,4,513118
bom jardim,2023,4,41822
bom jesus do itabapoana,2023,4,37203
cabo frio,2023,4,230378
cachoeiras de macacu,2023,4,59303
cambuci,2023,4,15514
carapebus,2023,4,16586
comendador levy gasparian,2023,4,8576
campos dos goytacazes,2023,4,511168
cantagalo,2023,4,4551
cardoso moreira,2023,4,12821
carmo,2023,4,19030
casimiro de abreu,2023,4,45041
conceicao de macabu,2023,4,23398
cordeiro,2023,4,22041
duas barras,2023,4,11528
duque de caxias,2023,4,924624
engenheiro paulo de frontin,2023,4,14071
guapimirim,2023,4,61388
iguaba grande,2023,4,28837
itaborai,2023,4,242543
itaguai,2023,4,134819
italva,2023,4,15299
itaocara,2023,4,23222
itaperuna,2023,4,103800
itatiaia,2023,4,32064
japeri,2023,4,105548
laje do muriae,2023,4,7326
macae,2023,4,261501
macuco,2023,4,5623
mage,2023,4,246433
mangaratiba,2023,4,45220
marica,2023,4,164504
mendes,2023,4,18648
mesquita,2023,4,5546
miguel pereira,2023,4,25581
miracema,2023,4,27154
natividade,2023,4,9250
nilopolis,2023,4,162693
niteroi,2023,4,515317
nova friburgo,2023,4,191158
nova iguacu,2023,4,823302
paracambi,2023,4,52683
paraiba do sul,2023,4,44518
paraty,2023,4,43680
paty do alferes,2023,4,27858
petropolis,2023,4,306678
pinheiral,2023,4,25364
pirai,2023,4,29545
porciuncula,2023,4,18960
porto real,2023,4,19974
quatis,2023,4,14435
queimados,2023,4,151335
quissama,2023,4,25126
resende,2023,4,132312
rio bonito,2023,4,60573
rio claro,2023,4,18605
rio das flores,2023,4,9344
rio das ostras,2023,4,155193
rio de janeiro,2023,4,6747815
santa maria madalena,2023,4,10392
santo antonio de padua,2023,4,42594
sao francisco de itabapoana,2023,4,42210
sao fidelis,2023,4,38710
sao goncalo,2023,4,1091737
sao joao da barra,2023,4,36423
sao joao de meriti,2023,4,472906
sao jose de uba,2023,4,7206
sao jose do vale do rio preto,2023,4,21916
sao pedro da aldeia,2023,4,106049
sao sebastiao do alto,2023,4,9387
sapucaia,2023,4,6009
saquarema,2023,4,90583
seropedica,2023,4,83092
silva jardim,2023,4,21774
sumidouro,2023,4,15667
tangua,2023,4,34610
teresopolis,2023,4,184240
trajano de moraes,2023,4,10640
tres rios,2023,4,82142
valenca,2023,4,97233
varre-sai,2023,4,11106
vassouras,2023,4,37083
volta redonda,2023,4,273988
angra dos reis,2023,5,207044
aperibe,2023,5,11901
araruama,2023,5,134293
areal,2023,5,12669
armacao dos buzios,2023,5,34477
arraial do cabo,2023,5,30593
barra do pirai,2023,5,100764
barra mansa,2023,5,184833
belford roxo,2023,5,513118
bom jardim,2023,5,41822
bom jesus do itabapoana,2023,5,37203
cabo frio,2023,5,230378
cachoeiras de macacu,2023,5,59303
cambuci,2023,5,15514
carapebus,2023,5,16586
comendador levy gasparian,2023,5,8576
campos dos goytacazes,2023,5,511168
cantagalo,2023,5,4551
cardoso moreira,2023,5,12821
carmo,2023,5,19030
casimiro de abreu,2023,5,45041
conceicao de macabu,2023,5,23398
cordeiro,2023,5,22041
duas barras,2023,5,11528
duque de caxias,2023,5,924624
engenheiro paulo de frontin,2023,5,14071
guapimirim,2023,5,61388
iguaba grande,2023,5,28837
itaborai,2023,5,242543
itaguai,2023,5,134819
italva,2023,5,15299
itaocara,2023,5,23222
itaperuna,2023,5,103800
itatiaia,2023,5,32064
japeri,2023,5,105548
laje do muriae,2023,5,7326
macae,2023,5,261501
macuco,2023,5,5623
mage,2023,5,246433
mangaratiba,2023,5,45220
marica,2023,5,164504
mendes,2023,5,18648
mesquita,2023,5,5546
miguel pereira,2023,5,25581
miracema,2023,5,27154
natividade,2023,5,9250
nilopolis,2023,5,162693
niteroi,2023,5,515317
nova friburgo,2023,5,191158
nova iguacu,2023,5,823302
paracambi,2023,5,52683
paraiba do sul,2023,5,44518
paraty,2023,5,43680
paty do alferes,2023,5,27858
petropolis,2023,5,306678
pinheiral,2023,5,25364
pirai,2023,5,29545
porciuncula,2023,5,18960
porto real,2023,5,19974
quatis,2023,5,14435
queimados,2023,5,151335
quissama,2023,5,25126
resende,2023,5,132312
rio bonito,2023,5,60573
rio claro,2023,5,18605
rio das flores,2023,5,9344
rio das ostras,2023,5,155193
rio de janeiro,2023,5,6747815
santa maria madalena,2023,5,10392
santo antonio de padua,2023,5,42594
sao francisco de itabapoana,2023,5,42210
sao fidelis,2023,5,38710
sao goncalo,2023,5,1091737
sao joao da barra,2023,5,36423
sao joao de meriti,2023,5,472906
sao jose de uba,2023,5,7206
sao jose do vale do rio preto,2023,5,21916
sao pedro da aldeia,2023,5,106049
sao sebastiao do alto,2023,5,9387
sapucaia,2023,5,6009
saquarema,2023,5,90583
seropedica,2023,5,83092
silva jardim,2023,5,21774
sumidouro,2023,5,15667
tangua,2023,5,34610
teresopolis,2023,5,184240
trajano de moraes,2023,5,10640
tres rios,2023,5,82142
valenca,2023,5,97233
varre-sai,2023,5,11106
vassouras,2023,5,37083
volta redonda,2023,5,273988
angra dos reis,2023,6,207044
aperibe,2023,6,11901
araruama,2023,6,134293
areal,2023,6,12669
armacao dos buzios,2023,6,34477
arraial do cabo,2023,6,30593
barra do pirai,2023,6,100764
barra mansa,2023,6,184833
belford roxo,2023,6,513118
bom jardim,2023,6,41822
bom jesus do itabapoana,2023,6,37203
cabo frio,2023,6,230378
cachoeiras de macacu,2023,6,59303
cambuci,2023,6,15514
carapebus,2023,6,16586
comendador levy gasparian,2023,6,8576
campos dos goytacazes,2023,6,511168
cantagalo,2023,6,4551
cardoso moreira,2023,6,12821
carmo,2023,6,19030
casimiro de abreu,2023,6,45041
conceicao de macabu,2023,6,23398
cordeiro,2023,6,22041
duas barras,2023,6,11528
duque de caxias,2023,6,924624
engenheiro paulo de frontin,2023,6,14071
guapimirim,2023,6,61388
iguaba grande,2023,6,28837
itaborai,2023,6,242543
itaguai,2023,6,134819
italva,2023,6,15299
itaocara,2023,6,23222
itaperuna,2023,6,103800
itatiaia,2023,6,32064
japeri,2023,6,105548
laje do muriae,2023,6,7326
macae,2023,6,261501
macuco,2023,6,5623
mage,2023,6,246433
mangaratiba,2023,6,45220
marica,2023,6,164504
mendes,2023,6,18648
mesquita,2023,6,5546
miguel pereira,2023,6,25581
miracema,2023,6,27154
natividade,2023,6,9250
nilopolis,2023,6,162693
niteroi,2023,6,515317
nova friburgo,2023,6,191158
nova iguacu,2023,6,823302
paracambi,2023,6,52683
paraiba do sul,2023,6,44518
paraty,2023,6,43680
paty do alferes,2023,6,27858
petropolis,2023,6,306678
pinheiral,2023,6,25364
pirai,2023,6,29545
porciuncula,2023,6,18960
porto real,2023,6,19974
quatis,2023,6,14435
queimados,2023,6,151335
quissama,2023,6,25126
resende,2023,6,132312
rio bonito,2023,6,60573
rio claro,2023,6,18605
rio das flores,2023,6,9344
rio das ostras,2023,6,155193
rio de janeiro,2023,6,6747815
santa maria madalena,2023,6,10392
santo antonio de padua,2023,6,42594
sao francisco de itabapoana,2023,6,42210
sao fidelis,2023,6,38710
sao goncalo,2023,6,1091737
sao joao da barra,2023,6,36423
sao joao de meriti,2023,6,472906
sao jose de uba,2023,6,7206
sao jose do vale do rio preto,2023,6,21916
sao pedro da aldeia,2023,6,106049
sao sebastiao do alto,2023,6,9387
sapucaia,2023,6,6009
saquarema,2023,6,90583
seropedica,2023,6,83092
silva jardim,2023,6,21774
sumidouro,2023,6,15667
tangua,2023,6,34610
teresopolis,2023,6,184240
trajano de moraes,2023,6,10640
tres rios,2023,6,82142
valenca,2023,6,97233
varre-sai,2023,6,11106
vassouras,2023,6,37083
volta redonda,2023,6,273988
angra dos reis,2023,7,207044
aperibe,2023,7,11901
araruama,2023,7,134293
areal,2023,7,12669
armacao dos buzios,2023,7,34477
arraial do cabo,2023,7,30593
barra do pirai,2023,7,100764
barra mansa,2023,7,184833
belford roxo,2023,7,513118
bom jardim,2023,7,41822
bom jesus do itabapoana,2023,7,37203
cabo frio,2023,7,230378
cachoeiras de macacu,2023,7,59303
cambuci,2023,7,15514
carapebus,2023,7,16586
comendador levy gasparian,2023,7,8576
campos dos goytacazes,2023,7,511168
cantagalo,2023,7,4551
cardoso moreira,2023,7,12821
carmo,2023,7,19030
casimiro de abreu,2023,7,45041
conceicao de macabu,2023,7,23398
cordeiro,2023,7,22041
duas barras,2023,7,11528
duque de caxias,2023,7,924624
engenheiro paulo de frontin,2023,7,14071
guapimirim,2023,7,61388
iguaba grande,2023,7,28837
itaborai,2023,7,242543
itaguai,2023,7,134819
italva,2023,7,15299
itaocara,2023,7,23222
itaperuna,2023,7,103800
itatiaia,2023,7,32064
japeri,2023,7,105548
laje do muriae,2023,7,7326
macae,2023,7,261501
macuco,2023,7,5623
mage,2023,7,246433
mangaratiba,2023,7,45220
marica,2023,7,164504
mendes,2023,7,18648
mesquita,2023,7,5546
miguel pereira,2023,7,25581
miracema,2023,7,27154
natividade,2023,7,9250
nilopolis,2023,7,162693
niteroi,2023,7,515317
nova friburgo,2023,7,191158
nova iguacu,2023,7,823302
paracambi,2023,7,52683
paraiba do sul,2023,7,44518
paraty,2023,7,43680
paty do alferes,2023,7,27858
petropolis,2023,7,306678
pinheiral,2023,7,25364
pirai,2023,7,29545
porciuncula,2023,7,18960
porto real,2023,7,19974
quatis,2023,7,14435
queimados,2023,7,151335
quissama,2023,7,25126
resende,2023,7,132312
rio bonito,2023,7,60573
rio claro,2023,7,18605
rio das flores,2023,7,9344
rio das ostras,2023,7,155193
rio de janeiro,2023,7,6747815
santa maria madalena,2023,7,10392
santo antonio de padua,2023,7,42594
sao francisco de itabapoana,2023,7,42210
sao fidelis,2023,7,38710
sao goncalo,2023,7,1091737
sao joao da barra,2023,7,36423
sao joao de meriti,2023,7,472906
sao jose de uba,2023,7,7206
sao jose do vale do rio preto,2023,7,21916
sao pedro da aldeia,2023,7,106049
sao sebastiao do alto,2023,7,9387
sapucaia,2023,7,6009
saquarema,2023,7,90583
seropedica,2023,7,83092
silva jardim,2023,7,21774
sumidouro,2023,7,15667
tangua,2023,7,34610
teresopolis,2023,7,184240
trajano de moraes,2023,7,10640
tres rios,2023,7,82142
valenca,2023,7,97233
varre-sai,2023,7,11106
vassouras,2023,7,37083
volta redonda,2023,7,273988
angra dos reis,2023,8,207044
aperibe,2023,8,11901
araruama,2023,8,134293
areal,2023,8,12669
armacao dos buzios,2023,8,34477
arraial do cabo,2023,8,30593
barra do pirai,2023,8,100764
barra mansa,2023,8,184833
belford roxo,2023,8,513118
bom jardim,2023,8,41822
bom jesus do itabapoana,2023,8,37203
cabo frio,2023,8,230378
cachoeiras de macacu,2023,8,59303
cambuci,2023,8,15514
carapebus,2023,8,16586
comendador levy gasparian,2023,8,8576
campos dos goytacazes,2023,8,511168
cantagalo,2023,8,4551
cardoso moreira,2023,8,12821
carmo,2023,8,19030
casimiro de abreu,2023,8,45041
conceicao de macabu,2023,8,23398
cordeiro,2023,8,22041
duas barras,2023,8,11528
duque de caxias,2023,8,924624
engenheiro paulo de frontin,2023,8,14071
guapimirim,2023,8,61388
iguaba grande,2023,8,28837
itaborai,2023,8,242543
itaguai,2023,8,134819
italva,2023,8,15299
itaocara,2023,8,23222
itaperuna,2023,8,103800
itatiaia,2023,8,32064
japeri,2023,8,105548
laje do muriae,2023,8,7326
macae,2023,8,261501
macuco,2023,8,5623
mage,2023,8,246433
mangaratiba,2023,8,45220
marica,2023,8,164504
mendes,2023,8,18648
mesquita,2023,8,5546
miguel pereira,2023,8,25581
miracema,2023,8,27154
natividade,2023,8,9250
nilopolis,2023,8,162693
niteroi,2023,8,515317
nova friburgo,2023,8,191158
nova iguacu,2023,8,823302
paracambi,2023,8,52683
paraiba do sul,2023,8,44518
paraty,2023,8,43680
paty do alferes,2023,8,27858
petropolis,2023,8,306678
pinheiral,2023,8,25364
pirai,2023,8,29545
porciuncula,2023,8,18960
porto real,2023,8,19974
quatis,2023,8,14435
queimados,2023,8,151335
quissama,2023,8,25126
resende,2023,8,132312
rio bonito,2023,8,60573
rio claro,2023,8,18605
rio das flores,2023,8,9344
rio das ostras,2023,8,155193
rio de janeiro,2023,8,6747815
santa maria madalena,2023,8,10392
santo antonio de padua,2023,8,42594
sao francisco de itabapoana,2023,8,42210
sao fidelis,2023,8,38710
sao goncalo,2023,8,1091737
sao joao da barra,2023,8,36423
sao joao de meriti,2023,8,472906
sao jose de uba,2023,8,7206
sao jose do vale do rio preto,2023,8,21916
sao pedro da aldeia,2023,8,106049
sao sebastiao do alto,2023,8,9387
sapucaia,2023,8,6009
saquarema,2023,8,90583
seropedica,2023,8,83092
silva jardim,2023,8,21774
sumidouro,2023,8,15667
tangua,2023,8,34610
teresopolis,2023,8,184240
trajano de moraes,2023,8,10640
tres rios,2023,8,82142
valenca,2023,8,97233
varre-sai,2023,8,11106
vassouras,2023,8,37083
volta redonda,2023,8,273988
angra dos reis,2023,9,207044
aperibe,2023,9,11901
araruama,2023,9,134293
areal,2023,9,12669
armacao dos buzios,2023,9,34477
arraial do cabo,2023,9,30593
barra do pirai,2023,9,100764
barra mansa,2023,9,184833
belford roxo,2023,9,513118
bom jardim,2023,9,41822
bom jesus do itabapoana,2023,9,37203
cabo frio,2023,9,230378
cachoeiras de macacu,2023,9,59303
cambuci,2023,9,15514
carapebus,2023,9,16586
comendador levy gasparian,2023,9,8576
campos dos goytacazes,2023,9,511168
cantagalo,2023,9,4551
cardoso moreira,2023,9,12821
carmo,2023,9,19030
casimiro de abreu,2023,9,45041
conceicao de macabu,2023,9,23398
cordeiro,2023,9,22041
duas barras,2023,9,11528
duque de caxias,2023,9,924624
engenheiro paulo de frontin,2023,9,14071
guapimirim,2023,9,61388
iguaba grande,2023,9,28837
itaborai,2023,9,242543
itaguai,2023,9,134819
italva,2023,9,15299
itaocara,2023,9,23222
itaperuna,2023,9,103800
itatiaia,2023,9,32064
japeri,2023,9,105548
laje do muriae,2023,9,7326
macae,2023,9,261501
macuco,2023,9,5623
mage,2023,9,246433
mangaratiba,2023,9,45220
marica,2023,9,164504
mendes,2023,9,18648
mesquita,2023,9,5546
miguel pereira,2023,9,25581
miracema,2023,9,27154
natividade,2023,9,9250
nilopolis,2023,9,162693
niteroi,2023,9,515317
nova friburgo,2023,9,191158
nova iguacu,2023,9,823302
paracambi,2023,9,52683
paraiba do sul,2023,9,44518
paraty,2023,9,43680
paty do alferes,2023,9,27858
petropolis,2023,9,306678
pinheiral,2023,9,25364
pirai,2023,9,29545
porciuncula,2023,9,18960
porto real,2023,9,19974
quatis,2023,9,14435
queimados,2023,9,151335
quissama,2023,9,25126
resende,2023,9,132312
rio bonito,2023,9,60573
rio claro,2023,9,18605
rio das flores,2023,9,9344
rio das ostras,2023,9,155193
rio de janeiro,2023,9,6747815
santa maria madalena,2023,9,10392
santo antonio de padua,2023,9,42594
sao francisco de itabapoana,2023,9,42210
sao fidelis,2023,9,38710
sao goncalo,2023,9,1091737
sao joao da barra,2023,9,36423
sao joao de meriti,2023,9,472906
sao jose de uba,2023,9,7206
sao jose do vale do rio preto,2023,9,21916
sao pedro da aldeia,2023,9,106049
sao sebastiao do alto,2023,9,9387
sapucaia,2023,9,6009
saquarema,2023,9,90583
seropedica,2023,9,83092
silva jardim,2023,9,21774
sumidouro,2023,9,15667
tangua,2023,9,34610
teresopolis,2023,9,184240
trajano de moraes,2023,9,10640
tres rios,2023,9,82142
valenca,2023,9,97233
varre-sai,2023,9,11106
vassouras,2023,9,37083
volta redonda,2023,9,273988
angra dos reis,2023,10,207044
aperibe,2023,10,11901
araruama,2023,10,134293
areal,2023,10,12669
armacao dos buzios,2023,10,34477
arraial do cabo,2023,10,30593
barra do pirai,2023,10,100764
barra mansa,2023,10,184833
belford roxo,2023,10,513118
bom jardim,2023,10,41822
bom jesus do itabapoana,2023,10,37203
cabo frio,2023,10,230378
cachoeiras de macacu,2023,10,59303
cambuci,2023,10,15514
carapebus,2023,10,16586
comendador levy gasparian,2023,10,8576
campos dos goytacazes,2023,10,511168
cantagalo,2023,10,4551
cardoso moreira,2023,10,12821
carmo,2023,10,19030
casimiro de abreu,2023,10,45041
conceicao de macabu,2023,10,23398
cordeiro,2023,10,22041
duas barras,2023,10,11528
duque de caxias,2023,10,924624
engenheiro paulo de frontin,2023,10,14071
guapimirim,2023,10,61388
iguaba grande,2023,10,28837
itaborai,2023,10,242543
itaguai,2023,10,134819
italva,2023,10,15299
